output_type,parameter_type,region,origin,destination,coefficient,std_error,z_value,wald_statistic,p_value,multiplicative_factor,flow,predicted_flow,residual,distance_value
prediction,NA,NA,Kota Tangerang,Kota Tangerang Selatan,NA,NA,NA,NA,NA,NA,4360844,1948458.0219883418,2412385.9780116584,23.083
prediction,NA,NA,Kota Tangerang,Tangerang,NA,NA,NA,NA,NA,NA,4348188,3281580.1443430665,1066607.8556569335,25.818
prediction,NA,NA,Kota Tangerang,Jakarta Barat,NA,NA,NA,NA,NA,NA,6076043,5050612.662121592,1025430.3378784079,15.869
prediction,NA,NA,Kota Tangerang,Jakarta Selatan,NA,NA,NA,NA,NA,NA,3228971,4149859.6349312915,-920888.6349312915,25.837
prediction,NA,NA,Kota Tangerang,Jakarta Utara,NA,NA,NA,NA,NA,NA,2714352,3247986.303743093,-533634.3037430928,33.198
prediction,NA,NA,Kota Tangerang,Kota Depok,NA,NA,NA,NA,NA,NA,1463642,2280934.2091263006,-817292.2091263006,39.684
prediction,NA,NA,Kota Tangerang,Jakarta Timur,NA,NA,NA,NA,NA,NA,3051607,3730073.062984969,-678466.062984969,42.301
prediction,NA,NA,Kota Tangerang,Bogor,NA,NA,NA,NA,NA,NA,3675679,4386489.895869123,-710810.8958691228,49.168
prediction,NA,NA,Kota Tangerang,Kota Bekasi,NA,NA,NA,NA,NA,NA,1976208,2001971.726156081,-25763.726156081073,46.951
prediction,NA,NA,Kota Tangerang,Bekasi,NA,NA,NA,NA,NA,NA,1527268,1419364.360335455,107903.63966454496,75.519
prediction,NA,NA,Kota Tangerang,Kota Bogor,NA,NA,NA,NA,NA,NA,831787,1134908.038606051,-303121.0386060509,57.745
prediction,NA,NA,Kota Tangerang Selatan,Kota Tangerang,NA,NA,NA,NA,NA,NA,5138565,2361816.2776930826,2776748.7223069174,23.79
prediction,NA,NA,Kota Tangerang Selatan,Jakarta Selatan,NA,NA,NA,NA,NA,NA,2392981,3159521.834158198,-766540.834158198,18.573
prediction,NA,NA,Kota Tangerang Selatan,Jakarta Barat,NA,NA,NA,NA,NA,NA,3125088,2766248.369883263,358839.630116737,21.142
prediction,NA,NA,Kota Tangerang Selatan,Jakarta Pusat,NA,NA,NA,NA,NA,NA,1555429,1734299.2994843929,-178870.29948439286,26.43
prediction,NA,NA,Kota Tangerang Selatan,Kota Depok,NA,NA,NA,NA,NA,NA,1260061,2246335.1874762797,-986274.1874762797,20.359
prediction,NA,NA,Kota Tangerang Selatan,Kota Bogor,NA,NA,NA,NA,NA,NA,905278,1149197.0868399297,-243919.0868399297,37.545
prediction,NA,NA,Kota Tangerang Selatan,Tangerang,NA,NA,NA,NA,NA,NA,1303617,1659954.6732168633,-356337.6732168633,33.993
prediction,NA,NA,Kota Tangerang Selatan,Jakarta Utara,NA,NA,NA,NA,NA,NA,1985523,1845243.6845938298,140279.3154061702,37.032
